MACH,RE,ALPHA,BETA,DEFL_1_1,DEFL_1_2,DEFL_1_3,DEFL_1_4,FX,FY,FZ,TX,TY,TZ
0.15,3500000,9.223,-19.57,13.725,-13.827,6.775,-24.596,0.0909,0.3237,0.6193,-0.0254,-0.1021,0.236
0.15,3500000,12.637,-19.57,13.725,-13.827,6.775,-24.596,0.0763,0.0295,1.0259,-0.0548,-0.2537,0.3913
0.15,3500000,17.011,-19.57,13.725,-13.827,6.775,-24.596,0.0553,0.5383,0.6776,-0.0122,0.0006,0.1386
0.15,3500000,-13.21,-1.54,23.198,-28.824,-23.295,-13.373,0.1692,0.272,-0.7672,0.0414,0.1339,-0.241
0.15,3500000,-13.054,-1.54,23.198,-28.824,-23.295,-13.373,0.1699,0.2657,-0.7563,0.0409,0.1311,-0.2378
0.15,3500000,-10.384,-1.54,23.198,-28.824,-23.295,-13.373,0.182,0.1514,-0.5702,0.0313,0.0803,-0.1792
0.15,3500000,-6.345,-1.54,23.198,-28.824,-23.295,-13.373,0.1954,-0.1057,-0.2244,0.0087,-0.0368,-0.0489
0.15,3500000,-3.062,-1.54,23.198,-28.824,-23.295,-13.373,0.1977,-0.1271,-0.1302,0.0073,-0.03,-0.0388
0.15,3500000,-0.979,-1.54,23.198,-28.824,-23.295,-13.373,0.1966,-0.0571,-0.1557,0.0142,0.0188,-0.0748
0.15,3500000,-0.584,-1.54,23.198,-28.824,-23.295,-13.373,0.1963,-0.056,-0.1487,0.0144,0.022,-0.0755
0.15,3500000,0.66,-1.54,23.198,-28.824,-23.295,-13.373,0.1952,-0.1438,-0.0342,0.0061,-0.0142,-0.0313
0.15,3500000,2.3,-1.54,23.198,-28.824,-23.295,-13.373,0.1932,-0.3363,0.1968,-0.0121,-0.1012,0.0661
0.15,3500000,8.045,-1.54,23.198,-28.824,-23.295,-13.373,0.1811,-0.2041,0.2282,0.0004,-0.0008,-0.0009
0.15,3500000,9.465,-1.54,23.198,-28.824,-23.295,-13.373,0.1765,-0.2636,0.3337,-0.0053,-0.0235,0.029
0.15,3500000,10.574,-1.54,23.198,-28.824,-23.295,-13.373,0.1725,-0.3018,0.4091,-0.0088,-0.0373,0.0481
0.15,3500000,11.796,-1.54,23.198,-28.824,-23.295,-13.373,0.1676,-0.3396,0.489,-0.0124,-0.0509,0.0669
0.15,3500000,18.993,-1.54,23.198,-28.824,-23.295,-13.373,0.1291,-0.4641,0.8789,-0.024,-0.0906,0.1281
0.15,3500000,19.334,-1.54,23.198,-28.824,-23.295,-13.373,0.1268,-0.4668,0.8941,-0.0243,-0.0914,0.1293
0.15,3500000,-16.008,7.32,-28.378,-28.382,-15.129,22.739,0.1735,-0.0369,-0.6985,0.0202,-0.0288,-0.0944
0.15,3500000,-6.87,7.32,-28.378,-28.382,-15.129,22.739,0.2148,-0.2804,-0.2294,-0.0039,-0.1526,0.0335
0.15,3500000,-2.002,7.32,-28.378,-28.382,-15.129,22.739,0.2075,-0.399,0.021,-0.016,-0.1934,0.0977
0.15,3500000,1.255,7.32,-28.378,-28.382,-15.129,22.739,0.1963,-0.4698,0.1732,-0.0227,-0.2101,0.1339
0.15,3500000,2.791,7.32,-28.378,-28.382,-15.129,22.739,0.1898,-0.5167,0.2579,-0.0269,-0.2236,0.157
0.15,3500000,3.062,7.32,-28.378,-28.382,-15.129,22.739,0.1886,-0.5257,0.2736,-0.0277,-0.2262,0.1614
0.15,3500000,5.52,7.32,-28.378,-28.382,-15.129,22.739,0.1769,-0.6112,0.4213,-0.035,-0.2521,0.2027
0.15,3500000,9.983,7.32,-28.378,-28.382,-15.129,22.739,0.1524,-0.7654,0.701,-0.0477,-0.2998,0.2772
0.15,3500000,13.155,7.32,-28.378,-28.382,-15.129,22.739,0.1334,-0.8585,0.8932,-0.0548,-0.3286,0.3228
0.15,3500000,14.878,7.32,-28.378,-28.382,-15.129,22.739,0.1226,-0.8984,0.9905,-0.0577,-0.3403,0.3426
0.15,3500000,16.042,7.32,-28.378,-28.382,-15.129,22.739,0.1152,-0.9215,1.0539,-0.0592,-0.3469,0.3543
0.15,3500000,16.583,7.32,-28.378,-28.382,-15.129,22.739,0.1116,-0.9314,1.0828,-0.0599,-0.3497,0.3593
0.15,3500000,17.0,7.32,-28.378,-28.382,-15.129,22.739,0.1089,-0.9386,1.105,-0.0604,-0.3518,0.3631
0.15,3500000,18.203,7.32,-28.378,-28.382,-15.129,22.739,0.101,-0.9579,1.168,-0.0616,-0.3573,0.3731
0.15,3500000,18.429,7.32,-28.378,-28.382,-15.129,22.739,0.0995,-0.9612,1.1797,-0.0618,-0.3582,0.3749
0.15,3500000,-16.569,-5.83,-1.622,-11.135,27.347,-10.341,0.121,0.9497,-1.1932,0.0624,0.2565,-0.2871
0.15,3500000,-11.442,-5.83,-1.622,-11.135,27.347,-10.341,0.1433,0.6702,-0.7397,0.0387,0.1423,-0.1495
0.15,3500000,-9.876,-5.83,-1.622,-11.135,27.347,-10.341,0.1478,0.5817,-0.6045,0.0309,0.1071,-0.1064
0.15,3500000,-8.436,-5.83,-1.622,-11.135,27.347,-10.341,0.1511,0.5082,-0.4911,0.0244,0.0792,-0.071
0.15,3500000,-6.77,-5.83,-1.622,-11.135,27.347,-10.341,0.1538,0.4328,-0.3726,0.0177,0.0522,-0.0351
0.15,3500000,-3.156,-5.83,-1.622,-11.135,27.347,-10.341,0.1571,0.3026,-0.154,0.0062,0.0124,0.0262
0.15,3500000,-2.273,-5.83,-1.622,-11.135,27.347,-10.341,0.1575,0.2802,-0.1105,0.0042,0.0076,0.0367
0.15,3500000,2.574,-5.83,-1.622,-11.135,27.347,-10.341,0.1572,0.1807,0.1121,-0.0051,-0.0107,0.0861
0.15,3500000,2.597,-5.83,-1.622,-11.135,27.347,-10.341,0.1572,0.1802,0.1133,-0.0052,-0.0108,0.0864
0.15,3500000,6.694,-5.83,-1.622,-11.135,27.347,-10.341,0.1536,0.1744,0.2409,-0.0063,0.006,0.0929
0.15,3500000,7.624,-5.83,-1.622,-11.135,27.347,-10.341,0.1521,0.1801,0.2649,-0.0059,0.0126,0.0908
0.15,3500000,10.452,-5.83,-1.622,-11.135,27.347,-10.341,0.1461,0.2143,0.3255,-0.0031,0.04,0.0759
0.15,3500000,11.154,-5.83,-1.622,-11.135,27.347,-10.341,0.1441,0.2195,0.3452,-0.0027,0.0449,0.0738
0.15,3500000,12.353,-5.83,-1.622,-11.135,27.347,-10.341,0.1403,0.2273,0.3811,-0.0023,0.0527,0.0705
0.15,3500000,18.297,-5.83,-1.622,-11.135,27.347,-10.341,0.1126,0.2667,0.5793,-0.0005,0.0867,0.0542
0.15,3500000,-15.76,0.8,7.499,24.299,-15.751,29.845,0.1324,0.4674,-0.9846,0.0502,0.2257,-0.3219
0.15,3500000,-14.439,0.8,7.499,24.299,-15.751,29.845,0.1401,0.4349,-0.9094,0.0471,0.2116,-0.305
0.15,3500000,-11.829,0.8,7.499,24.299,-15.751,29.845,0.1546,0.36,-0.7565,0.0395,0.1791,-0.266
0.15,3500000,-7.594,0.8,7.499,24.299,-15.751,29.845,0.1754,0.2617,-0.5491,0.0289,0.1408,-0.2147
0.15,3500000,-7.216,0.8,7.499,24.299,-15.751,29.845,0.177,0.2596,-0.5383,0.0285,0.141,-0.2135
0.15,3500000,-5.344,0.8,7.499,24.299,-15.751,29.845,0.1841,0.226,-0.4619,0.0246,0.1308,-0.1957
0.15,3500000,-2.555,0.8,7.499,24.299,-15.751,29.845,0.1887,0.0001,-0.1704,0.0025,0.0302,-0.0798
0.15,3500000,-1.892,0.8,7.499,24.299,-15.751,29.845,0.189,-0.0369,-0.1183,-0.0011,0.0154,-0.0608
0.15,3500000,-0.498,0.8,7.499,24.299,-15.751,29.845,0.1894,-0.1028,-0.0224,-0.0076,-0.0095,-0.027
0.15,3500000,0.903,0.8,7.499,24.299,-15.751,29.845,0.1892,-0.1267,0.0298,-0.0099,-0.0124,-0.0148
0.15,3500000,2.988,0.8,7.499,24.299,-15.751,29.845,0.1879,-0.1429,0.0913,-0.0113,-0.007,-0.0068
0.15,3500000,6.015,0.8,7.499,24.299,-15.751,29.845,0.1832,-0.0637,0.0869,-0.0035,0.0516,-0.0471
0.15,3500000,9.11,0.8,7.499,24.299,-15.751,29.845,0.174,-0.0096,0.1166,0.0022,0.0952,-0.0751
0.15,3500000,11.131,0.8,7.499,24.299,-15.751,29.845,0.1639,-0.0724,0.2332,-0.0029,0.0709,-0.0437
0.15,3500000,17.219,0.8,7.499,24.299,-15.751,29.845,0.1247,-0.4012,0.7437,-0.0307,-0.0801,0.1215
0.15,3500000,-19.655,3.84,20.808,-12.648,-24.708,17.102,0.1586,0.1584,-1.1573,0.042,0.1122,-0.2949
0.15,3500000,-16.126,3.84,20.808,-12.648,-24.708,17.102,0.1792,0.0356,-0.9157,0.03,0.0489,-0.2301
0.15,3500000,-15.78,3.84,20.808,-12.648,-24.708,17.102,0.1808,0.0261,-0.8942,0.029,0.0444,-0.2251
0.15,3500000,-14.469,3.84,20.808,-12.648,-24.708,17.102,0.1863,-0.0053,-0.8166,0.0257,0.0304,-0.2082
0.15,3500000,-11.547,3.84,20.808,-12.648,-24.708,17.102,0.1942,-0.0535,-0.6628,0.0206,0.0137,-0.1814
0.15,3500000,-7.969,3.84,20.808,-12.648,-24.708,17.102,0.1979,-0.0874,-0.5052,0.0167,0.0107,-0.1615
0.15,3500000,-7.132,3.84,20.808,-12.648,-24.708,17.102,0.1978,-0.0926,-0.4721,0.016,0.0118,-0.1579
0.15,3500000,-6.382,3.84,20.808,-12.648,-24.708,17.102,0.1974,-0.1141,-0.4262,0.0138,0.0044,-0.1462
0.15,3500000,-1.409,3.84,20.808,-12.648,-24.708,17.102,0.1902,-0.3131,-0.0821,-0.006,-0.0687,-0.0413
0.15,3500000,1.311,3.84,20.808,-12.648,-24.708,17.102,0.1837,-0.3528,0.024,-0.0097,-0.0703,-0.0211
0.15,3500000,4.764,3.84,20.808,-12.648,-24.708,17.102,0.174,-0.3988,0.1506,-0.0133,-0.0689,-0.0004
0.15,3500000,7.556,3.84,20.808,-12.648,-24.708,17.102,0.165,-0.2972,0.1176,-0.003,0.0007,-0.0545
0.15,3500000,10.443,3.84,20.808,-12.648,-24.708,17.102,0.1536,-0.5193,0.4174,-0.0229,-0.0958,0.056
0.15,3500000,11.236,3.84,20.808,-12.648,-24.708,17.102,0.1501,-0.5773,0.4984,-0.0282,-0.1212,0.0849
0.15,3500000,14.82,3.84,20.808,-12.648,-24.708,17.102,0.1314,-0.7562,0.7911,-0.0438,-0.195,0.1735
0.15,3500000,-11.036,19.32,-16.47,-11.952,24.271,17.396,0.0722,-0.7389,-0.2267,-0.0245,-0.2132,0.0827
0.15,3500000,-10.211,19.32,-16.47,-11.952,24.271,17.396,0.073,-0.7634,-0.1675,-0.0271,-0.224,0.0966
0.15,3500000,-4.973,19.32,-16.47,-11.952,24.271,17.396,0.0743,-0.9229,0.196,-0.0441,-0.2908,0.1859
0.15,3500000,-4.217,19.32,-16.47,-11.952,24.271,17.396,0.074,-0.9462,0.2461,-0.0465,-0.3,0.1987
0.15,3500000,-1.777,19.32,-16.47,-11.952,24.271,17.396,0.0716,-1.0192,0.4028,-0.0539,-0.3273,0.2379
0.15,3500000,-0.202,19.32,-16.47,-11.952,24.271,17.396,0.0691,-1.065,0.5002,-0.0583,-0.3433,0.2619
0.15,3500000,2.426,19.32,-16.47,-11.952,24.271,17.396,0.0636,-1.1427,0.6593,-0.0654,-0.3691,0.3013
0.15,3500000,7.272,19.32,-16.47,-11.952,24.271,17.396,0.0497,-1.285,0.9394,-0.0769,-0.4141,0.3698
0.15,3500000,8.612,19.32,-16.47,-11.952,24.271,17.396,0.0448,-1.3242,1.0169,-0.0797,-0.4258,0.3881
0.15,3500000,9.866,19.32,-16.47,-11.952,24.271,17.396,0.0397,-1.36,1.0895,-0.0822,-0.4362,0.4047
0.15,3500000,10.359,19.32,-16.47,-11.952,24.271,17.396,0.0376,-1.3737,1.1178,-0.0831,-0.44,0.4109
0.15,3500000,11.205,19.32,-16.47,-11.952,24.271,17.396,0.0338,-1.3964,1.166,-0.0846,-0.4463,0.4213
0.15,3500000,14.078,19.32,-16.47,-11.952,24.271,17.396,0.0201,-1.4697,1.3298,-0.0895,-0.4657,0.4546
0.15,3500000,18.39,19.32,-16.47,-11.952,24.271,17.396,-0.0032,-1.5651,1.5748,-0.0957,-0.4891,0.4979
0.15,3500000,19.941,19.32,-16.47,-11.952,24.271,17.396,-0.0124,-1.5956,1.6649,-0.0976,-0.4962,0.5121
0.15,3500000,-14.2,1.21,15.307,-25.819,-15.226,-1.178,0.1407,0.2118,-0.8127,0.0347,0.0939,-0.2184
0.15,3500000,-11.866,1.21,15.307,-25.819,-15.226,-1.178,0.1513,0.1131,-0.641,0.0265,0.0494,-0.1674
0.15,3500000,-11.683,1.21,15.307,-25.819,-15.226,-1.178,0.152,0.1051,-0.6275,0.0259,0.0458,-0.1633
0.15,3500000,-10.411,1.21,15.307,-25.819,-15.226,-1.178,0.157,0.0477,-0.5336,0.0211,0.0201,-0.1337
0.15,3500000,-9.652,1.21,15.307,-25.819,-15.226,-1.178,0.1597,0.0124,-0.4774,0.0181,0.0045,-0.1156
0.15,3500000,-5.532,1.21,15.307,-25.819,-15.226,-1.178,0.1662,-0.2668,-0.0866,-0.0074,-0.1203,0.0272
0.15,3500000,-1.837,1.21,15.307,-25.819,-15.226,-1.178,0.1631,-0.1794,-0.0836,0.0006,-0.0565,-0.0157
0.15,3500000,1.153,1.21,15.307,-25.819,-15.226,-1.178,0.1576,-0.2295,0.0259,-0.0045,-0.064,0.0096
0.15,3500000,1.76,1.21,15.307,-25.819,-15.226,-1.178,0.1563,-0.2611,0.0698,-0.0075,-0.076,0.0253
0.15,3500000,5.91,1.21,15.307,-25.819,-15.226,-1.178,0.1453,-0.392,0.3005,-0.0196,-0.1154,0.0896
0.15,3500000,6.473,1.21,15.307,-25.819,-15.226,-1.178,0.1435,-0.3732,0.2973,-0.0178,-0.1022,0.0797
0.15,3500000,10.014,1.21,15.307,-25.819,-15.226,-1.178,0.1301,-0.3866,0.4192,-0.0185,-0.0876,0.0848
0.15,3500000,16.191,1.21,15.307,-25.819,-15.226,-1.178,0.0988,-0.5653,0.8175,-0.0336,-0.1486,0.1733
0.15,3500000,16.208,1.21,15.307,-25.819,-15.226,-1.178,0.0987,-0.5657,0.8185,-0.0336,-0.1487,0.1734
0.15,3500000,18.807,1.21,15.307,-25.819,-15.226,-1.178,0.0827,-0.6098,0.9648,-0.037,-0.1617,0.195
0.15,3500000,-16.841,18.74,-13.96,17.288,-19.288,-11.257,0.0364,-0.751,-0.3584,-0.0052,-0.0936,-0.03
0.15,3500000,-16.289,18.74,-13.96,17.288,-19.288,-11.257,0.0395,-0.7645,-0.3189,-0.0068,-0.1006,-0.0216
0.15,3500000,-15.371,18.74,-13.96,17.288,-19.288,-11.257,0.0445,-0.7875,-0.2535,-0.0095,-0.1125,-0.0072
0.15,3500000,-13.872,18.74,-13.96,17.288,-19.288,-11.257,0.0521,-0.8269,-0.1476,-0.014,-0.1328,0.0171
0.15,3500000,-11.16,18.74,-13.96,17.288,-19.288,-11.257,0.0648,-0.9017,0.0411,-0.0226,-0.1703,0.0629
0.15,3500000,-7.521,18.74,-13.96,17.288,-19.288,-11.257,0.0797,-1.0049,0.2871,-0.0343,-0.2188,0.1251
0.15,3500000,-6.108,18.74,-13.96,17.288,-19.288,-11.257,0.0846,-1.0451,0.3785,-0.0389,-0.2368,0.1488
0.15,3500000,-6.096,18.74,-13.96,17.288,-19.288,-11.257,0.0846,-1.0455,0.3793,-0.0389,-0.237,0.149
0.15,3500000,-1.661,18.74,-13.96,17.288,-19.288,-11.257,0.0975,-1.1672,0.6535,-0.0522,-0.2853,0.2185
0.15,3500000,-0.888,18.74,-13.96,17.288,-19.288,-11.257,0.0993,-1.1882,0.6998,-0.0543,-0.2929,0.23
0.15,3500000,6.786,18.74,-13.96,17.288,-19.288,-11.257,0.1073,-1.4048,1.1513,-0.0736,-0.3619,0.3404
0.15,3500000,8.065,18.74,-13.96,17.288,-19.288,-11.257,0.1069,-1.4412,1.2264,-0.0764,-0.3723,0.3578
0.15,3500000,10.662,18.74,-13.96,17.288,-19.288,-11.257,0.1047,-1.5137,1.3804,-0.0814,-0.3921,0.3919
0.15,3500000,15.341,18.74,-13.96,17.288,-19.288,-11.257,0.0915,-1.6411,1.6412,-0.0884,-0.4334,0.4513
0.15,3500000,17.053,18.74,-13.96,17.288,-19.288,-11.257,0.0847,-1.6829,1.7328,-0.0904,-0.4478,0.4709
0.15,3500000,-17.857,-8.31,28.931,2.533,-4.499,-23.265,0.0727,0.9379,-1.2851,0.0739,0.3505,-0.4066
0.15,3500000,-13.281,-8.31,28.931,2.533,-4.499,-23.265,0.0987,0.7743,-0.9579,0.0602,0.29,-0.3246
0.15,3500000,-10.609,-8.31,28.931,2.533,-4.499,-23.265,0.1118,0.6731,-0.7703,0.0517,0.2549,-0.2749
0.15,3500000,-8.582,-8.31,28.931,2.533,-4.499,-23.265,0.1206,0.5949,-0.6315,0.0451,0.2286,-0.2368
0.15,3500000,-5.079,-8.31,28.931,2.533,-4.499,-23.265,0.1337,0.4622,-0.4038,0.034,0.1856,-0.1728
0.15,3500000,-0.123,-8.31,28.931,2.533,-4.499,-23.265,0.1469,0.2943,-0.1165,0.0195,0.1322,-0.0906
0.15,3500000,2.554,-8.31,28.931,2.533,-4.499,-23.265,0.1513,0.202,0.044,0.0108,0.0998,-0.0433
0.15,3500000,3.409,-8.31,28.931,2.533,-4.499,-23.265,0.1523,0.1722,0.0972,0.0078,0.0888,-0.0276
0.15,3500000,5.322,-8.31,28.931,2.533,-4.499,-23.265,0.1535,0.1372,0.1874,0.0041,0.0795,-0.0085
0.15,3500000,6.327,-8.31,28.931,2.533,-4.499,-23.265,0.1537,0.134,0.2214,0.0034,0.0819,-0.006
0.15,3500000,9.579,-8.31,28.931,2.533,-4.499,-23.265,0.1492,0.1437,0.3111,0.0025,0.0961,-0.0081
0.15,3500000,9.818,-8.31,28.931,2.533,-4.499,-23.265,0.1485,0.1463,0.3157,0.0025,0.0979,-0.0092
0.15,3500000,15.023,-8.31,28.931,2.533,-4.499,-23.265,0.1293,0.3288,0.3016,0.0154,0.1975,-0.0986
0.15,3500000,15.25,-8.31,28.931,2.533,-4.499,-23.265,0.1283,0.3357,0.3028,0.0158,0.2013,-0.102
0.15,3500000,17.699,-8.31,28.931,2.533,-4.499,-23.265,0.1171,0.369,0.3596,0.0172,0.221,-0.1189
0.15,3500000,-18.915,-19.14,6.682,-12.822,16.155,15.613,0.0739,1.8057,-1.8501,0.0939,0.4471,-0.4616
0.15,3500000,-18.119,-19.14,6.682,-12.822,16.155,15.613,0.0776,1.781,-1.8027,0.092,0.4376,-0.4505
0.15,3500000,-16.884,-19.14,6.682,-12.822,16.155,15.613,0.0828,1.7413,-1.7278,0.089,0.4229,-0.4328
0.15,3500000,-16.791,-19.14,6.682,-12.822,16.155,15.613,0.0832,1.7382,-1.7221,0.0887,0.4218,-0.4315
0.15,3500000,-13.204,-19.14,6.682,-12.822,16.155,15.613,0.0937,1.6073,-1.4827,0.0792,0.3773,-0.3736
0.15,3500000,-13.116,-19.14,6.682,-12.822,16.155,15.613,0.0938,1.6039,-1.4764,0.079,0.3762,-0.372
0.15,3500000,-12.492,-19.14,6.682,-12.822,16.155,15.613,0.095,1.5791,-1.4321,0.0772,0.3681,-0.361
0.15,3500000,-5.092,-19.14,6.682,-12.822,16.155,15.613,0.0996,1.2607,-0.8918,0.0532,0.2609,-0.2162
0.15,3500000,4.257,-19.14,6.682,-12.822,16.155,15.613,0.0834,0.7696,-0.1134,0.0103,0.0633,0.0268
0.15,3500000,5.89,-19.14,6.682,-12.822,16.155,15.613,0.0786,0.6772,0.0333,0.0017,0.022,0.0744
0.15,3500000,5.999,-19.14,6.682,-12.822,16.155,15.613,0.0782,0.671,0.0431,0.0011,0.0192,0.0775
0.15,3500000,11.381,-19.14,6.682,-12.822,16.155,15.613,0.0578,0.0739,0.8361,-0.0551,-0.2723,0.386
0.15,3500000,11.569,-19.14,6.682,-12.822,16.155,15.613,0.057,0.0644,0.8529,-0.0561,-0.2768,0.3911
0.15,3500000,17.45,-19.14,6.682,-12.822,16.155,15.613,0.0268,0.6248,0.5406,-0.0075,0.0148,0.112
0.15,3500000,19.56,-19.14,6.682,-12.822,16.155,15.613,0.0142,0.7388,0.5251,0.0019,0.0746,0.0556
0.15,3500000,-18.85,-4.64,-0.146,22.68,5.452,-14.177,0.0491,0.9252,-1.2239,0.0683,0.3409,-0.367
0.15,3500000,-11.684,-4.64,-0.146,22.68,5.452,-14.177,0.0932,0.6498,-0.7007,0.0455,0.2314,-0.2292
0.15,3500000,-8.525,-4.64,-0.146,22.68,5.452,-14.177,0.108,0.5526,-0.512,0.037,0.1987,-0.1807
0.15,3500000,-6.077,-4.64,-0.146,22.68,5.452,-14.177,0.1182,0.5214,-0.416,0.0346,0.1986,-0.1666
0.15,3500000,-5.211,-4.64,-0.146,22.68,5.452,-14.177,0.1215,0.5385,-0.4111,0.0363,0.2133,-0.1761
0.15,3500000,-5.201,-4.64,-0.146,22.68,5.452,-14.177,0.1216,0.5388,-0.4112,0.0364,0.2135,-0.1763
0.15,3500000,-2.161,-4.64,-0.146,22.68,5.452,-14.177,0.1323,0.4293,-0.228,0.0266,0.1795,-0.1226
0.15,3500000,-1.487,-4.64,-0.146,22.68,5.452,-14.177,0.1345,0.3842,-0.1668,0.0224,0.1614,-0.0999
0.15,3500000,-0.925,-4.64,-0.146,22.68,5.452,-14.177,0.1363,0.3543,-0.1235,0.0197,0.1502,-0.0849
0.15,3500000,7.98,-4.64,-0.146,22.68,5.452,-14.177,0.1527,0.284,0.1969,0.0121,0.1629,-0.0438
0.15,3500000,8.036,-4.64,-0.146,22.68,5.452,-14.177,0.1527,0.2819,0.2008,0.0119,0.162,-0.0427
0.15,3500000,8.374,-4.64,-0.146,22.68,5.452,-14.177,0.1527,0.2703,0.2232,0.0107,0.1575,-0.0366
0.15,3500000,10.416,-4.64,-0.146,22.68,5.452,-14.177,0.1507,0.1983,0.3599,0.0038,0.128,0.0009
0.15,3500000,13.067,-4.64,-0.146,22.68,5.452,-14.177,0.1431,0.1401,0.4994,-0.0014,0.1039,0.0314
0.15,3500000,19.731,-4.64,-0.146,22.68,5.452,-14.177,0.1072,0.094,0.7557,-0.0062,0.0803,0.0575
0.15,3500000,-19.615,-1.21,-16.112,24.35,-1.588,18.217,0.0954,0.7923,-1.2565,0.0614,0.277,-0.3328
0.15,3500000,-16.052,-1.21,-16.112,24.35,-1.588,18.217,0.1192,0.6744,-1.0222,0.0504,0.2225,-0.2733
0.15,3500000,-15.906,-1.21,-16.112,24.35,-1.588,18.217,0.1201,0.6697,-1.0129,0.05,0.2204,-0.2709
0.15,3500000,-15.341,-1.21,-16.112,24.35,-1.588,18.217,0.1236,0.6512,-0.9771,0.0482,0.2121,-0.2616
0.15,3500000,-14.077,-1.21,-16.112,24.35,-1.588,18.217,0.1309,0.6095,-0.8968,0.0443,0.1941,-0.2406
0.15,3500000,-8.431,-1.21,-16.112,24.35,-1.588,18.217,0.1525,0.4345,-0.5465,0.0283,0.1303,-0.1525
0.15,3500000,-7.849,-1.21,-16.112,24.35,-1.588,18.217,0.154,0.428,-0.5227,0.0278,0.1304,-0.1494
0.15,3500000,-5.818,-1.21,-16.112,24.35,-1.588,18.217,0.1584,0.4885,-0.5254,0.0337,0.1738,-0.1807
0.15,3500000,3.847,-1.21,-16.112,24.35,-1.588,18.217,0.1637,0.0421,0.1541,-0.008,0.0112,0.0462
0.15,3500000,8.14,-1.21,-16.112,24.35,-1.588,18.217,0.1578,0.243,0.07,0.0109,0.1337,-0.0532
0.15,3500000,10.994,-1.21,-16.112,24.35,-1.588,18.217,0.1471,0.0409,0.3469,-0.0074,0.0398,0.0497
0.15,3500000,11.469,-1.21,-16.112,24.35,-1.588,18.217,0.1449,0.0223,0.3781,-0.009,0.0315,0.0592
0.15,3500000,17.344,-1.21,-16.112,24.35,-1.588,18.217,0.1121,-0.1158,0.6956,-0.0203,-0.0287,0.1305
0.15,3500000,17.445,-1.21,-16.112,24.35,-1.588,18.217,0.1115,-0.1174,0.7007,-0.0205,-0.0294,0.1313
0.15,3500000,19.838,-1.21,-16.112,24.35,-1.588,18.217,0.0952,-0.1541,0.8253,-0.0232,-0.0448,0.1505
0.15,3500000,-14.385,7.77,15.399,13.625,29.765,-3.228,0.1085,0.0506,-0.597,0.0118,0.0635,-0.1467
0.15,3500000,-14.288,7.77,15.399,13.625,29.765,-3.228,0.1089,0.0482,-0.5908,0.0116,0.0626,-0.1455
0.15,3500000,-12.209,7.77,15.399,13.625,29.765,-3.228,0.118,-0.0141,-0.4466,0.0055,0.0373,-0.1127
0.15,3500000,-8.772,7.77,15.399,13.625,29.765,-3.228,0.13,-0.1102,-0.2289,-0.004,-0.0007,-0.0613
0.15,3500000,-7.634,7.77,15.399,13.625,29.765,-3.228,0.1331,-0.1347,-0.1683,-0.0066,-0.0096,-0.0478
0.15,3500000,-4.629,7.77,15.399,13.625,29.765,-3.228,0.1396,-0.1868,-0.0297,-0.0122,-0.0256,-0.0186
0.15,3500000,-1.428,7.77,15.399,13.625,29.765,-3.228,0.1447,-0.2299,0.0974,-0.0169,-0.0328,0.0055
0.15,3500000,0.691,7.77,15.399,13.625,29.765,-3.228,0.1472,-0.2554,0.1763,-0.0194,-0.0332,0.0187
0.15,3500000,2.166,7.77,15.399,13.625,29.765,-3.228,0.1484,-0.2781,0.2365,-0.0215,-0.0347,0.0298
0.15,3500000,8.917,7.77,15.399,13.625,29.765,-3.228,0.1468,-0.4693,0.6148,-0.0376,-0.0817,0.1212
0.15,3500000,9.767,7.77,15.399,13.625,29.765,-3.228,0.1455,-0.4957,0.6675,-0.0398,-0.0891,0.1339
0.15,3500000,12.154,7.77,15.399,13.625,29.765,-3.228,0.1403,-0.5644,0.8137,-0.0452,-0.1083,0.1673
0.15,3500000,12.849,7.77,15.399,13.625,29.765,-3.228,0.1383,-0.5831,0.8561,-0.0466,-0.1135,0.1765
0.15,3500000,13.853,7.77,15.399,13.625,29.765,-3.228,0.1351,-0.6104,0.9182,-0.0487,-0.1216,0.19
0.15,3500000,16.694,7.77,15.399,13.625,29.765,-3.228,0.1239,-0.6841,1.0955,-0.0543,-0.1447,0.2272
0.15,3500000,-19.254,9.8,-0.59,-10.826,-8.061,-3.195,0.0616,-0.1175,-0.8968,0.0237,0.0107,-0.1638
0.15,3500000,-18.17,9.8,-0.59,-10.826,-8.061,-3.195,0.0676,-0.1573,-0.8103,0.0202,-0.0077,-0.1438
0.15,3500000,-16.797,9.8,-0.59,-10.826,-8.061,-3.195,0.0745,-0.2026,-0.7054,0.016,-0.0278,-0.1207
0.15,3500000,-16.521,9.8,-0.59,-10.826,-8.061,-3.195,0.0759,-0.2111,-0.685,0.0152,-0.0314,-0.1163
0.15,3500000,-13.447,9.8,-0.59,-10.826,-8.061,-3.195,0.0888,-0.2912,-0.4751,0.0074,-0.064,-0.0744
0.15,3500000,-11.319,9.8,-0.59,-10.826,-8.061,-3.195,0.0958,-0.3324,-0.3479,0.0031,-0.0782,-0.0519
0.15,3500000,-11.148,9.8,-0.59,-10.826,-8.061,-3.195,0.0963,-0.3354,-0.3382,0.0028,-0.0792,-0.0502
0.15,3500000,-11.001,9.8,-0.59,-10.826,-8.061,-3.195,0.0967,-0.338,-0.3298,0.0025,-0.08,-0.0488
0.15,3500000,-1.17,9.8,-0.59,-10.826,-8.061,-3.195,0.1073,-0.5007,0.1568,-0.0159,-0.1218,0.0425
